carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price,trans_category,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,licenseDate_year,licenseDate_month,licenseDate_day,car_category
14890,33,119,3570,3.73,1,14,1.0,0,5,779414.0,2.0,2014.0,1.6,17.0,1,2.532902848056256,1.7884205679625405,2.0,2020,5,14,2016,3,1,2016,5,31,0.0
14909,25,60,439,6.1,1,7,2.0,0,5,779413.0,1.0,2015.0,1.6,17.0,1,2.331172549845958,1.6054298910365616,2.0,2021,1,19,2015,1,1,2015,2,9,0.0
14920,20,95,3573,1.56,2,7,4.0,0,5,779412.0,2.0,2020.0,1.5,19.0,1,3.783734985126615,3.696351468952637,2.0,2021,1,13,2019,10,1,2020,1,7,1.0
14962,8,163,3582,7.86,6,1,2.0,2,5,779412.0,2.0,2013.0,1.4,16.0,1,3.067122269640664,2.0541237336955462,2.0,2021,3,3,2012,12,1,2013,3,25,0.0
14970,16,487,3557,3.06,4,1,1.0,0,5,779412.0,2.0,2016.0,2.0,3.0,1,2.790551422613954,2.2512917986064953,2.0,2020,7,31,2015,9,1,2015,11,3,0.0
15011,11,205,3583,5.7,1,14,1.0,0,5,779412.0,2.0,2015.0,2.0,31.0,1,3.4005304926744517,2.7523860149222616,2.0,2020,10,11,2016,2,1,2016,4,21,0.0
15021,22,178,3584,2.65,1,29,2.0,1,5,779413.0,1.0,2013.0,1.3,6.0,1,2.075684492802124,0.9162907318741551,2.0,2020,12,24,2013,6,1,2013,9,27,0.0
15049,5,67,80,10.46,1,1,2.0,0,5,779416.0,2.0,2015.0,1.6,3.0,1,2.995232148512309,2.194999882314108,2.0,2020,10,13,2016,8,1,2016,9,13,0.0
15139,28,100,3605,7.25,1,1,1.0,0,5,779419.0,2.0,2016.0,2.0,3.0,1,2.826129489167811,2.2925347571405443,2.0,2020,4,30,2016,12,1,2017,2,24,0.0
15180,6,353,3608,6.58,6,17,2.0,0,5,779413.0,1.0,2013.0,1.8,6.0,1,2.3398808777377424,1.2237754316221157,2.0,2020,4,20,2013,9,1,2013,10,10,0.0
15290,18,175,1102,6.1,1,1,2.0,2,5,779412.0,2.0,2013.0,2.0,13.0,1,3.849296175519841,3.0204248861443626,2.0,2020,12,3,2012,11,1,2012,11,23,0.0
15384,3,54,62,13.63,5,17,2.0,1,7,779416.0,2.0,2008.0,2.3,3.0,1,3.1346242724206097,1.5686159179138452,2.0,2021,2,25,2010,10,1,2010,11,10,0.0
15495,20,127,3653,3.93,1,1,1.0,0,5,779412.0,2.0,2017.0,1.6,15.0,1,3.5139306516493947,3.126760535960395,2.0,2020,8,25,2016,11,1,2017,2,28,0.0
15502,12,99,3656,0.71,1,5,4.0,0,5,779412.0,2.0,2020.0,1.5,11.0,1,2.826721730819709,2.6864860231863696,2.0,2020,10,27,2019,7,1,2019,9,12,0.0
15504,20,95,3657,1.44,5,1,1.0,0,5,779412.0,2.0,2018.0,2.0,19.0,1,3.881151341761059,3.6584202466292277,2.0,2020,10,17,2018,5,1,2018,6,26,1.0
15572,16,487,3673,7.03,4,19,1.0,1,5,779415.0,2.0,2014.0,2.0,3.0,1,2.790551422613954,2.1400661634962708,2.0,2020,10,30,2015,3,1,2015,5,27,0.0
15665,12,71,3689,8.73,1,3,3.0,0,5,779415.0,2.0,2008.0,1.8,22.0,1,2.8201877010390604,1.5686159179138452,2.0,2021,7,26,2008,8,1,2008,10,20,0.0
15680,2,34,576,7.42,2,8,1.0,1,7,779415.0,2.0,2015.0,2.0,3.0,1,3.2534704696327,3.068052935133617,2.0,2020,7,30,2016,4,1,2016,8,4,0.0
15767,8,11,3695,7.58,2,1,2.0,0,5,779412.0,2.0,2014.0,2.0,32.0,1,3.2876553402630266,2.5649493574615367,2.0,2020,12,6,2014,12,1,2015,1,27,0.0
15785,9,856,3705,8.57,2,4,2.0,0,5,779412.0,2.0,2012.0,2.0,21.0,3,2.8021475244813256,1.7715567619105355,2.0,2020,7,16,2012,5,1,2012,8,13,0.0
15800,92,494,3709,5.52,4,17,1.0,0,5,779413.0,1.0,2016.0,2.0,3.0,1,2.698673039289613,1.8531680973566984,2.0,2021,6,26,2016,9,1,2017,1,4,0.0
15809,25,857,3712,0.97,1,15,4.0,0,5,779413.0,1.0,2020.0,1.5,3.0,1,2.5087859235779435,2.186051276738094,2.0,2021,5,21,2019,10,1,2020,1,3,0.0
15854,3,210,551,8.61,2,19,2.0,0,5,779416.0,2.0,2011.0,2.0,32.0,1,3.043569602968151,1.7578579175523736,2.0,2020,7,8,2012,7,1,2012,12,10,0.0
15870,3,210,551,7.52,2,7,2.0,0,5,779416.0,2.0,2011.0,2.0,23.0,1,3.043569602968151,1.916922612182061,2.0,2021,3,11,2013,5,1,2013,5,29,0.0
15962,11,238,3729,3.06,2,13,1.0,1,5,779412.0,2.0,2018.0,2.0,13.0,1,3.7697679578472747,3.3178157727231046,2.0,2020,4,27,2018,8,1,2018,11,7,1.0
15965,11,238,3729,2.85,2,15,1.0,0,5,779412.0,2.0,2018.0,2.0,13.0,1,3.7697679578472747,3.3250360206965914,2.0,2020,6,23,2018,9,1,2018,10,10,1.0
15995,5,67,235,2.79,4,1,2.0,1,5,779416.0,2.0,2014.0,2.0,3.0,1,3.015044584586364,2.163323025660538,2.0,2020,8,23,2014,9,1,2014,9,24,0.0
16059,8,208,3733,3.8,1,7,2.0,0,5,779412.0,2.0,2012.0,1.6,3.0,1,2.658859956911438,2.0541237336955462,2.0,2020,9,5,2013,11,1,2014,1,6,0.0
16071,8,208,3733,3.72,4,1,2.0,1,5,779412.0,2.0,2012.0,1.6,3.0,1,2.658859956911438,2.128231705849268,2.0,2020,9,29,2014,1,1,2014,4,3,0.0
16191,25,362,3771,5.95,6,1,1.0,0,7,779413.0,1.0,2017.0,2.0,3.0,1,2.9433857931817817,2.186051276738094,2.0,2021,5,12,2017,5,1,2017,6,26,0.0
16201,11,63,631,5.32,5,19,2.0,0,5,779412.0,2.0,2010.0,2.0,2.0,1,3.4651107074058083,2.2617630984737906,2.0,2021,4,29,2010,2,1,2010,4,1,0.0
16451,3,137,3799,4.47,1,7,1.0,0,5,779416.0,2.0,2015.0,1.5,3.0,1,2.7713379403381286,2.0769384114617173,2.0,2021,4,28,2015,8,1,2015,9,9,0.0
16546,11,238,3822,11.29,5,1,2.0,1,5,779412.0,2.0,2010.0,2.0,31.0,1,3.6630486940794147,2.5494451709255714,2.0,2020,5,22,2010,12,1,2011,3,18,0.0
16575,9,111,853,4.06,1,1,1.0,0,5,779413.0,1.0,2017.0,1.5,12.0,1,2.4832385926873033,1.9740810260220096,2.0,2020,7,3,2017,1,1,2017,7,27,0.0
16591,3,276,708,3.27,5,1,4.0,0,4,779416.0,3.0,2017.0,2.3,29.0,1,3.63705970538414,3.4651107074058083,2.0,2021,6,20,2019,8,1,2020,4,24,1.0
16644,7,166,3843,9.01,2,1,2.0,0,5,779415.0,2.0,2008.0,2.5,5.0,1,3.2573270112424533,2.0014800002101243,2.0,2020,6,22,2010,1,1,2010,11,9,0.0
16697,112,868,3865,0.36,1,23,1.0,0,5,779412.0,2.0,2019.0,1.4,3.0,1,2.5079719227189963,2.4159137783010487,2.0,2020,7,6,2019,8,1,2019,9,30,0.0
16733,8,101,716,11.87,2,1,1.0,0,5,779412.0,2.0,2017.0,1.8,31.0,1,3.1982648709640764,2.772588722239781,2.0,2020,7,23,2017,6,1,2017,7,26,0.0
16740,8,101,716,3.57,5,1,1.0,0,5,779412.0,2.0,2017.0,1.8,31.0,1,3.1982648709640764,2.766319109226186,2.0,2020,12,28,2017,6,1,2017,8,22,0.0
16758,8,101,716,10.88,2,1,1.0,0,5,779412.0,2.0,2017.0,1.8,31.0,1,3.1982648709640764,2.791165107812717,2.0,2020,8,12,2016,12,1,2017,1,19,0.0
16779,8,101,716,6.33,2,10,1.0,0,5,779412.0,2.0,2017.0,1.8,7.0,1,3.1982648709640764,2.8213788864092133,2.0,2021,5,11,2017,6,1,2017,7,11,0.0
16787,7,166,223,7.2,2,19,1.0,0,5,779415.0,2.0,2017.0,2.0,11.0,1,2.9796028916241073,2.5877640352277083,2.0,2020,11,20,2017,4,1,2017,5,26,0.0
16823,2,82,3876,8.33,1,17,2.0,0,5,779415.0,2.0,2009.0,2.0,4.0,1,3.090132948975475,2.186051276738094,2.0,2020,5,7,2010,1,1,2010,2,25,0.0
16875,7,166,223,3.56,1,4,1.0,0,5,779415.0,2.0,2016.0,2.0,11.0,1,2.9796028916241073,2.637627736805664,2.0,2021,4,3,2018,3,1,2018,5,15,0.0
16970,18,33,1271,5.94,1,1,2.0,0,5,779412.0,2.0,2016.0,2.0,13.0,1,3.5139306516493947,2.9856819377004897,2.0,2020,3,21,2015,11,1,2015,12,25,0.0
16981,18,33,1271,11.14,5,17,1.0,0,5,779412.0,2.0,2016.0,2.0,13.0,1,3.5139306516493947,2.970414465569701,2.0,2021,7,13,2016,8,1,2016,9,20,0.0
17015,72,578,3895,25.42,1,7,2.0,0,7,779412.0,2.0,2006.0,2.4,6.0,1,2.9412760877579323,1.4701758451005926,2.0,2020,7,19,2008,5,1,2008,6,6,0.0
17051,7,182,602,7.45,6,5,1.0,0,5,779415.0,2.0,2015.0,1.5,6.0,1,2.194999882314108,1.4586150226995167,2.0,2021,7,20,2016,7,1,2016,8,3,0.0
17130,8,101,3925,2.62,5,1,1.0,0,5,779412.0,2.0,2018.0,1.8,31.0,1,3.1982648709640764,2.8553201198372458,2.0,2020,12,6,2018,2,1,2018,3,15,0.0
17227,80,673,3935,3.42,2,1,1.0,1,5,779412.0,2.0,2018.0,2.0,3.0,1,3.6344232683178777,3.2108436531709366,2.0,2020,4,18,2018,2,1,2018,7,6,0.0
17349,16,487,3938,5.48,4,35,1.0,1,5,779412.0,2.0,2016.0,1.5,3.0,1,2.7006898466959175,2.2823823856765264,2.0,2020,11,14,2016,9,1,2016,12,26,0.0
17428,47,436,1171,7.5,6,3,2.0,0,5,779414.0,2.0,2014.0,1.6,3.0,1,2.995232148512309,2.0918640616783932,2.0,2020,6,22,2015,7,1,2015,10,15,0.0
17552,32,418,3976,9.86,2,1,2.0,0,4,779415.0,3.0,2009.0,1.3,6.0,1,2.740840023925201,2.0149030205422647,2.0,2020,12,11,2009,6,1,2009,9,18,0.0
17598,63,246,3993,7.51,2,15,1.0,0,5,779413.0,1.0,2014.0,2.2,21.0,1,3.164630810015805,1.840549633397487,2.0,2020,3,6,2013,11,1,2014,3,21,0.0
17710,2,10,4024,3.17,5,1,1.0,0,5,779415.0,2.0,2014.0,1.3,4.0,1,2.330200260027019,1.8050046959780757,2.0,2021,3,24,2013,10,1,2014,4,3,0.0
17776,45,131,1210,1.71,1,17,1.0,0,5,779412.0,2.0,2018.0,2.5,25.0,2,3.6082115510464816,3.6584202466292277,2.0,2020,4,27,2018,12,1,2019,2,21,1.0
17884,18,289,4053,14.99,6,1,2.0,1,5,779412.0,2.0,2011.0,3.0,13.0,1,4.104294893075269,2.8094026953624978,2.0,2020,9,21,2011,5,1,2011,8,9,0.0
17905,18,33,4064,12.06,1,19,1.0,0,5,779412.0,2.0,2014.0,2.0,13.0,1,3.563882963939251,2.70805020110221,2.0,2020,7,24,2014,4,1,2014,7,28,0.0
17993,8,400,4068,13.39,2,1,2.0,2,5,779412.0,3.0,2011.0,3.0,13.0,1,4.382026634673881,2.9391619220655967,2.0,2020,9,27,2010,10,1,2011,1,24,0.0
18064,7,113,271,3.42,2,7,2.0,0,5,779415.0,2.0,2016.0,1.6,11.0,1,2.7067159780890733,2.1610215286722587,2.0,2021,1,12,2016,11,1,2017,11,24,0.0
18114,8,400,4094,13.4,5,13,2.0,0,5,779412.0,3.0,2007.0,3.6,3.0,1,4.4505027059759525,2.379546134130174,2.0,2020,6,15,2007,1,1,2007,5,11,0.0
18121,5,148,4095,1.85,3,19,1.0,0,5,779416.0,2.0,2016.0,1.4,3.0,1,2.771963526845863,1.9947003132247452,2.0,2020,6,30,2016,10,1,2016,11,11,0.0
18179,89,880,4113,5.31,6,1,2.0,1,5,779414.0,3.0,2013.0,2.0,11.0,1,2.911263116927541,1.7884205679625405,2.0,2021,1,4,2013,12,1,2014,8,8,0.0
18295,3,133,1298,6.13,1,14,1.0,0,5,779416.0,2.0,2013.0,1.5,3.0,1,2.9947317732204075,2.3398808777377424,2.0,2020,11,4,2015,11,1,2016,1,21,0.0
18362,61,232,686,3.96,1,17,1.0,0,5,779412.0,1.0,2017.0,2.0,31.0,1,2.8507065015037334,2.3589654264301534,2.0,2020,9,4,2017,11,1,2017,12,4,0.0
18427,8,208,1073,10.03,1,1,2.0,0,5,779412.0,2.0,2011.0,2.0,32.0,1,3.201933104137889,2.302585092994046,2.0,2021,1,24,2010,12,1,2012,2,28,0.0
18486,20,95,4157,2.73,2,28,4.0,0,5,779412.0,2.0,2019.0,2.0,19.0,1,3.8624125048748117,3.711130063048756,2.0,2020,10,8,2019,4,1,2019,6,13,1.0
18517,8,208,4161,9.51,2,1,2.0,2,5,779412.0,2.0,2010.0,2.0,23.0,1,3.201933104137889,2.1041341542702074,2.0,2021,2,25,2010,5,1,2010,6,18,0.0
18592,44,170,4187,14.23,9,1,2.0,1,5,779416.0,3.0,2007.0,2.4,5.0,1,3.218475744846861,1.4816045409242156,2.0,2021,7,27,2007,12,1,2008,3,29,0.0
18616,32,123,4181,7.67,1,15,2.0,0,5,779415.0,2.0,2013.0,1.0,6.0,1,1.8066480817218056,0.9162907318741551,2.0,2020,7,11,2013,2,1,2013,12,2,0.0
18650,11,63,4197,5.32,5,19,2.0,0,5,779412.0,2.0,2017.0,2.0,31.0,1,3.4333418349887226,3.004692014925463,2.0,2020,9,10,2017,5,1,2017,7,13,0.0
18700,2,82,4201,7.7,1,14,1.0,0,5,779415.0,2.0,2018.0,2.0,3.0,1,3.0717669598299886,2.8213788864092133,2.0,2021,6,26,2018,6,1,2018,7,30,0.0
18706,109,882,4205,6.54,1,35,2.0,0,5,779417.0,3.0,2014.0,3.0,13.0,1,4.508659285607248,3.845883202923601,2.0,2021,4,30,2014,7,1,2014,12,18,1.0
18725,109,882,4205,2.96,3,1,1.0,0,5,779417.0,3.0,2014.0,3.0,13.0,1,4.508659285607248,3.9473901492654373,2.0,2020,12,27,2015,1,1,2015,7,5,2.0
18758,57,548,4214,6.26,1,14,1.0,0,5,779413.0,1.0,2016.0,1.5,6.0,1,2.0399207835175526,1.1939224684724346,2.0,2021,5,18,2015,12,1,2016,5,18,0.0
18768,11,15,4215,6.6,2,1,1.0,1,5,779412.0,2.0,2017.0,1.8,31.0,1,3.7584055167625467,3.3068867021909143,2.0,2020,8,31,2017,5,1,2017,7,19,1.0
18782,11,15,4215,6.83,2,1,1.0,1,5,779412.0,2.0,2017.0,1.8,7.0,1,3.7584055167625467,3.2771447329921766,2.0,2021,6,30,2017,2,1,2017,6,28,1.0
18910,18,300,4234,7.94,3,1,2.0,0,5,779412.0,3.0,2012.0,1.6,13.0,1,3.3603753871419,2.259677591982769,2.0,2020,12,26,2012,5,1,2012,7,19,0.0
18991,17,637,4257,0.81,1,14,4.0,0,5,779413.0,1.0,2019.0,1.5,32.0,1,2.563409711275944,2.3960754360813845,2.0,2020,12,29,2019,10,1,2020,4,3,0.0
19109,11,445,4277,2.27,2,1,4.0,0,7,779412.0,3.0,2019.0,3.0,13.0,1,4.371723741677985,4.107589788972121,2.0,2021,6,27,2019,6,1,2020,1,7,2.0
19111,36,420,4282,11.12,6,9,2.0,1,5,779413.0,1.0,2013.0,1.5,4.0,1,2.1849270495258133,1.3862943611198906,2.0,2021,5,23,2013,1,1,2013,7,18,0.0
19206,17,480,4303,6.46,1,19,1.0,0,5,779412.0,2.0,2017.0,1.5,32.0,2,3.09058780456667,2.1838015570040787,2.0,2020,8,27,2018,9,1,2018,10,30,0.0
19209,17,480,4303,2.67,1,17,1.0,0,5,779412.0,2.0,2017.0,1.5,32.0,2,3.09058780456667,2.089391872533004,2.0,2020,10,15,2017,9,1,2017,11,29,0.0
19233,20,95,4307,5.98,2,1,1.0,0,5,779412.0,2.0,2017.0,2.0,19.0,1,3.9314333989479695,3.6375861597263857,2.0,2021,5,12,2017,3,1,2017,6,15,1.0
19504,33,302,4362,6.41,2,13,2.0,1,5,779414.0,2.0,2011.0,2.3,3.0,1,3.089677886396519,1.766441661243765,2.0,2020,9,17,2011,7,1,2011,9,1,0.0
19563,11,15,4374,0.63,2,1,4.0,1,5,779412.0,2.0,2019.0,2.0,31.0,1,3.8582001987306396,3.7612001156935624,2.0,2020,7,4,2019,12,1,2020,1,14,1.0
19705,10,138,4387,1.82,1,4,1.0,0,5,779413.0,1.0,2017.0,1.5,32.0,1,2.432735777459091,1.9430489167742813,2.0,2020,4,12,2017,12,1,2018,4,24,0.0
19722,18,136,1116,3.24,1,1,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,3.4461707473048864,2.9391619220655967,2.0,2020,9,25,2017,7,1,2017,9,1,0.0
19729,18,136,1116,1.24,6,1,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,3.4461707473048864,2.9856819377004897,2.0,2020,2,18,2017,9,1,2017,10,10,0.0
19775,7,166,4371,4.07,4,1,1.0,0,5,779415.0,2.0,2019.0,2.0,2.0,1,3.3170908723651555,2.8622008809294686,2.0,2021,5,8,2018,11,1,2019,10,16,0.0
20017,4,497,4431,5.53,5,1,1.0,1,5,779412.0,2.0,2016.0,1.6,3.0,1,3.6609942506244004,2.9856819377004897,2.0,2020,8,8,2016,7,1,2016,11,25,0.0
20122,20,95,981,9.14,1,1,1.0,0,5,779412.0,2.0,2015.0,2.0,15.0,1,3.86702563949741,3.1780538303479458,2.0,2020,7,4,2014,6,1,2014,7,25,0.0
20156,20,95,981,6.55,2,15,1.0,0,5,779412.0,2.0,2015.0,2.0,15.0,1,3.86702563949741,3.2108436531709366,2.0,2021,1,12,2014,12,1,2015,4,13,0.0
20169,20,95,981,6.58,2,1,2.0,0,5,779412.0,2.0,2015.0,2.0,15.0,1,3.86702563949741,3.2771447329921766,2.0,2020,3,18,2015,5,1,2015,10,30,1.0
20204,1,263,4458,6.16,4,19,2.0,0,5,779413.0,1.0,2013.0,1.5,6.0,1,1.9851308622085946,0.9162907318741551,2.0,2021,7,29,2013,5,1,2013,11,25,0.0
20227,2,82,4468,11.22,2,5,2.0,1,5,779415.0,2.0,2012.0,2.5,3.0,1,3.160398895109225,2.563409711275944,2.0,2020,11,13,2012,5,1,2013,1,7,0.0
20230,2,82,4468,11.81,1,1,2.0,1,5,779415.0,2.0,2012.0,2.5,3.0,1,3.160398895109225,2.468099531471619,2.0,2020,6,26,2012,9,1,2012,9,18,0.0
20255,32,123,4471,2.69,3,1,2.0,0,5,779415.0,2.0,2013.0,1.0,6.0,1,1.7209792871670078,1.091923300517313,2.0,2020,12,12,2014,11,1,2014,12,12,0.0
20266,5,73,527,14.36,6,14,1.0,0,5,779416.0,2.0,2015.0,1.5,31.0,1,3.202339856228101,2.3608540011180215,2.0,2020,10,27,2015,6,1,2015,7,9,0.0
20320,2,2,1294,2.65,1,1,2.0,0,5,779415.0,2.0,2012.0,1.8,11.0,1,2.7837759116303458,2.1838015570040787,2.0,2020,8,24,2013,6,1,2013,7,12,0.0
20513,18,243,4534,10.58,6,1,2.0,0,7,779412.0,3.0,2011.0,3.0,13.0,1,4.620058798481842,3.258096538021482,2.0,2020,2,3,2012,2,1,2012,6,26,0.0
20569,2,34,4516,2.57,2,7,1.0,0,7,779415.0,2.0,2017.0,2.0,3.0,1,3.393837027255863,3.2457124788217606,2.0,2021,6,5,2017,11,1,2017,11,27,0.0
20746,52,355,4554,7.92,1,18,2.0,0,5,779413.0,1.0,2016.0,1.5,6.0,1,2.3589654264301534,1.6582280766035324,2.0,2020,9,18,2017,4,1,2017,9,18,0.0
20817,12,71,4541,12.72,4,19,2.0,0,5,779415.0,2.0,2009.0,1.8,22.0,1,2.7713379403381286,1.6486586255873816,2.0,2020,7,2,2010,7,1,2010,9,9,0.0
20826,12,71,4541,23.16,5,14,2.0,0,5,779415.0,2.0,2009.0,1.8,22.0,1,2.7713379403381286,1.6054298910365616,2.0,2020,8,26,2009,7,1,2009,8,21,0.0
20840,60,746,4568,9.28,5,17,3.0,1,5,779415.0,3.0,2006.0,3.2,21.0,1,3.784189633918261,1.9459101490553132,2.0,2020,10,8,2006,7,1,2007,4,26,0.0
20867,44,249,4574,8.24,2,18,1.0,0,5,779416.0,2.0,2016.0,2.4,19.0,1,3.2573270112424533,2.637627736805664,2.0,2020,11,8,2016,8,1,2016,11,23,0.0
20928,16,37,4588,9.68,1,14,1.0,0,5,779415.0,2.0,2018.0,2.0,3.0,1,2.8892600290434745,2.3683728335320486,2.0,2021,7,21,2018,3,1,2018,4,28,0.0
20943,27,220,4573,4.35,2,19,1.0,0,5,779411.0,2.0,2017.0,2.0,19.0,1,3.632309102625542,3.091042453358316,2.0,2020,11,14,2017,8,1,2017,9,30,0.0
20945,27,220,4573,2.88,1,1,1.0,0,5,779411.0,2.0,2017.0,2.0,19.0,1,3.632309102625542,3.0587070727153796,2.0,2020,12,5,2017,6,1,2017,7,28,0.0
20979,12,304,4607,3.8,10,14,1.0,0,5,779415.0,2.0,2017.0,2.0,19.0,1,3.410487428569248,3.2140602485702967,2.0,2020,10,9,2018,2,1,2018,3,14,0.0
20998,12,304,4607,3.52,6,7,1.0,0,5,779415.0,2.0,2017.0,2.0,19.0,1,3.410487428569248,3.1346242724206097,2.0,2021,4,15,2017,9,1,2017,9,29,0.0
21087,32,547,4627,7.26,5,1,1.0,1,5,779415.0,1.0,2013.0,1.4,6.0,1,1.7749523509116738,1.0986122886681098,2.0,2020,4,13,2014,1,1,2014,6,5,0.0
21110,27,220,339,6.79,2,1,1.0,0,7,779411.0,2.0,2016.0,2.0,19.0,1,3.86702563949741,3.0106208860477417,2.0,2021,7,2,2016,2,1,2016,8,11,0.0
21171,48,742,4637,8.21,2,17,2.0,0,5,779414.0,2.0,2013.0,1.6,3.0,1,3.1350593387750902,2.0769384114617173,2.0,2020,7,22,2013,12,1,2014,6,13,0.0
21284,38,278,590,6.75,1,1,1.0,0,5,779421.0,2.0,2017.0,1.6,3.0,1,2.7843937676895436,2.0769384114617173,2.0,2021,3,7,2016,10,1,2016,12,2,0.0
21298,33,923,4661,2.74,6,1,1.0,1,5,779414.0,2.0,2015.0,1.6,3.0,1,2.770711962226921,1.8946168546677629,2.0,2020,10,19,2015,1,1,2016,3,15,0.0
21398,23,55,63,5.75,1,1,1.0,1,5,779419.0,2.0,2016.0,1.6,3.0,1,2.563409711275944,2.128231705849268,2.0,2020,7,15,2017,11,1,2018,1,11,0.0
21453,23,55,63,2.31,1,17,4.0,0,5,779419.0,2.0,2016.0,1.6,3.0,1,2.563409711275944,2.1400661634962708,2.0,2021,4,14,2018,11,1,2019,4,15,0.0
21594,5,159,4721,1.89,1,1,1.0,0,5,779412.0,2.0,2018.0,1.3,3.0,1,2.733717947850788,2.2823823856765264,2.0,2020,8,24,2018,10,1,2019,2,18,0.0
21627,18,136,4730,5.55,6,1,2.0,0,5,779412.0,2.0,2012.0,2.0,3.0,1,3.493472657771326,2.379546134130174,2.0,2021,2,28,2012,7,1,2012,8,21,0.0
21628,18,136,4730,5.55,6,1,2.0,0,5,779412.0,2.0,2012.0,2.0,3.0,1,3.493472657771326,2.379546134130174,2.0,2021,3,19,2012,7,1,2012,8,21,0.0
21637,5,159,1344,7.91,1,1,2.0,0,5,779416.0,2.0,2012.0,1.6,3.0,1,2.7893229212309465,1.7884205679625405,2.0,2021,7,14,2012,6,1,2012,6,20,0.0
21643,5,159,1344,7.27,5,7,2.0,0,5,779416.0,2.0,2012.0,1.6,3.0,1,2.7893229212309465,1.55814461804655,2.0,2020,10,11,2011,2,1,2011,3,28,0.0
21665,13,507,4719,2.51,5,28,4.0,0,7,779416.0,2.0,2019.0,1.3,3.0,1,2.771963526845863,2.2905125117597764,2.0,2021,3,4,2018,10,1,2019,6,12,0.0
21693,11,15,4733,13.24,2,1,2.0,1,5,779412.0,2.0,2011.0,2.8,20.0,1,4.00314259879563,2.483230245407056,2.0,2020,11,8,2011,5,1,2011,5,30,0.0
21702,23,844,4734,7.09,5,21,2.0,1,4,779419.0,3.0,2017.0,1.6,3.0,1,3.019448800171307,2.1400661634962708,2.0,2020,7,30,2014,5,1,2014,10,10,0.0
21715,20,179,4737,17.44,2,14,2.0,0,5,779412.0,3.0,2010.0,3.5,15.0,1,4.9473404437239425,3.2108436531709366,2.0,2020,6,27,2010,12,1,2011,6,15,0.0
21846,26,566,4770,12.3,1,15,1.0,0,5,779413.0,1.0,2016.0,1.5,17.0,1,2.2607208888953467,1.6639260977181702,2.0,2021,3,3,2016,12,1,2017,1,17,0.0
21940,3,140,973,3.63,1,14,1.0,0,5,779416.0,2.0,2015.0,1.5,3.0,1,2.563409711275944,1.916922612182061,2.0,2020,7,11,2016,3,1,2016,5,3,0.0
21954,3,140,973,2.75,1,19,1.0,0,5,779416.0,2.0,2015.0,1.5,3.0,1,2.563409711275944,1.791759469228055,2.0,2020,8,15,2015,9,1,2015,10,30,0.0
22042,22,29,4797,9.14,1,17,2.0,0,5,779412.0,2.0,2013.0,1.8,21.0,1,2.700018029404946,1.5216989981260935,2.0,2020,6,19,2012,12,1,2012,12,27,0.0
22106,8,8,4809,8.42,5,18,2.0,0,5,779412.0,2.0,2013.0,1.6,6.0,1,2.285438934159075,1.5260563034950492,2.0,2020,9,18,2013,7,1,2013,10,28,0.0
22130,18,289,4813,7.52,2,1,2.0,1,5,779412.0,2.0,2014.0,2.0,13.0,1,3.9357395320454622,3.169685580677429,2.0,2020,4,19,2015,5,1,2015,9,9,0.0
22131,18,289,4813,6.94,5,1,1.0,0,5,779412.0,2.0,2014.0,2.0,13.0,1,3.9357395320454622,3.295836866004329,2.0,2020,6,28,2016,2,1,2016,5,6,1.0
22170,17,24,672,16.19,6,14,2.0,0,5,779413.0,1.0,2012.0,2.0,6.0,1,2.4672517145492794,1.0986122886681098,2.0,2020,7,4,2012,6,1,2012,8,17,0.0
22176,12,21,4821,9.49,3,14,1.0,0,5,779415.0,2.0,2014.0,1.5,6.0,1,2.1258479144939915,1.7404661748405046,2.0,2020,11,6,2016,3,1,2016,4,28,0.0
22188,18,175,4825,9.26,2,1,2.0,4,5,779412.0,2.0,2010.0,2.0,3.0,1,3.7438410121879104,2.2823823856765264,2.0,2021,1,7,2010,5,1,2010,9,9,0.0
22225,26,42,46,4.01,1,19,1.0,0,5,779413.0,1.0,2017.0,1.5,18.0,2,3.3874364664121184,2.451005098112319,2.0,2020,10,19,2017,7,1,2017,11,22,0.0
22243,26,42,46,4.08,5,19,1.0,0,5,779413.0,1.0,2017.0,1.5,18.0,2,3.3874364664121184,2.424802725718295,2.0,2020,7,12,2017,3,1,2017,6,1,0.0
22280,2,82,4833,13.67,1,20,2.0,1,5,779415.0,2.0,2010.0,2.0,4.0,1,3.0096351787229825,1.9286186519452522,2.0,2020,8,21,2010,7,1,2010,7,30,0.0
22288,8,628,4835,10.35,2,1,3.0,6,5,779412.0,2.0,2006.0,2.0,32.0,1,3.7376696182833684,2.0541237336955462,2.0,2020,7,17,2007,2,1,2007,5,11,0.0
22385,18,136,4847,9.5,1,14,2.0,0,5,779412.0,2.0,2013.0,2.0,3.0,1,3.3843902633457743,2.524119350088666,2.0,2020,10,2,2013,12,1,2014,3,4,0.0
22400,18,136,4847,3.58,1,14,2.0,2,5,779412.0,2.0,2013.0,2.0,3.0,1,3.3843902633457743,2.5572273113676265,2.0,2020,6,8,2013,10,1,2013,12,10,0.0
