carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price,trans_category,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,licenseDate_year,licenseDate_month,licenseDate_day,car_category
21527,8,298,4700,6.87,5,19,2.0,0,4,779412.0,3.0,2010.0,1.6,3.0,1,3.052112606990099,2.0794415416798357,5.0,2020,9,30,2010,8,1,2011,7,21,0.0
21697,23,844,4734,4.98,4,1,2.0,1,4,779419.0,3.0,2017.0,1.6,3.0,1,3.019448800171307,2.174751721484161,5.0,2020,7,21,2013,8,1,2013,10,25,0.0
21730,9,183,4742,2.66,1,15,1.0,0,5,779412.0,2.0,2018.0,1.5,31.0,1,2.468099531471619,2.1258479144939915,5.0,2020,5,23,2018,6,1,2018,6,20,0.0
21865,5,5,665,10.59,5,17,2.0,0,5,779416.0,2.0,2013.0,1.5,6.0,1,2.3693087250369538,1.2809338454620642,5.0,2021,4,25,2013,8,1,2013,9,6,0.0
22296,8,135,4836,11.53,5,4,3.0,0,5,779412.0,2.0,2011.0,1.4,6.0,1,2.2607208888953467,1.3862943611198906,5.0,2020,3,1,2011,5,1,2011,8,23,0.0
22579,33,368,4885,11.65,3,7,3.0,1,5,779414.0,2.0,2009.0,1.4,6.0,1,2.1377104498038118,0.7419373447293773,5.0,2020,1,16,2009,10,1,2009,11,4,0.0
22751,6,265,1083,3.15,1,5,1.0,0,5,779413.0,1.0,2017.0,1.5,4.0,1,1.9726911717329554,1.667706820558076,5.0,2020,11,23,2019,1,1,2019,5,10,0.0
22819,100,621,4916,3.27,2,7,2.0,3,5,779411.0,3.0,2013.0,6.0,13.0,1,6.008321664174405,5.221976133291314,5.0,2020,2,20,2013,7,1,2016,10,26,2.0
22941,8,208,1170,8.07,1,1,1.0,0,5,779412.0,2.0,2015.0,1.4,31.0,1,2.8673305587494666,2.2823823856765264,5.0,2020,3,19,2015,4,1,2015,6,3,0.0
22975,23,401,4944,4.64,4,5,1.0,1,5,779419.0,2.0,2016.0,1.4,3.0,1,2.3105532626432224,1.7191887763932197,5.0,2020,12,5,2016,10,1,2016,12,16,0.0
23024,18,175,1112,6.23,1,1,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,3.8640924716705958,3.3945083935113587,5.0,2020,5,10,2017,3,1,2017,5,12,1.0
23039,18,33,4948,4.84,1,1,1.0,0,5,779412.0,2.0,2019.0,2.0,13.0,1,3.554776469590456,3.292126286607793,5.0,2021,1,28,2018,11,1,2019,1,9,1.0
23063,18,248,399,3.94,3,19,1.0,0,5,779412.0,2.0,2016.0,1.5,3.0,1,3.1978564576441255,2.5556757206762075,5.0,2021,1,30,2016,6,1,2017,10,30,0.0
23094,45,131,4950,17.44,2,24,2.0,0,5,779415.0,3.0,2006.0,3.5,3.0,1,4.063885354737392,2.259677591982769,5.0,2021,7,2,2008,4,1,2008,5,13,0.0
23312,11,63,342,11.04,1,18,1.0,0,5,779412.0,2.0,2016.0,2.0,2.0,1,3.474447843401748,2.9391619220655967,5.0,2020,7,13,2016,2,1,2016,3,25,0.0
23315,11,63,342,7.49,1,1,1.0,0,5,779412.0,2.0,2016.0,2.0,2.0,1,3.474447843401748,2.9433857931817817,5.0,2021,1,23,2015,12,1,2016,1,15,0.0
23483,20,118,5020,4.82,2,1,1.0,0,5,779412.0,2.0,2018.0,2.0,19.0,1,3.7864597824528,3.495901317131453,5.0,2020,5,1,2017,10,1,2018,1,19,1.0
23600,66,312,1195,3.37,1,13,1.0,0,5,779416.0,2.0,2017.0,2.0,13.0,1,3.4137844971676268,2.9444389791664403,5.0,2021,3,29,2019,5,1,2019,6,28,0.0
23833,20,127,763,5.24,1,19,1.0,0,5,779412.0,2.0,2017.0,2.0,15.0,1,3.5940191730899764,3.250374491927572,5.0,2020,8,15,2017,7,1,2017,7,25,0.0
23883,8,219,1354,3.06,1,15,1.0,0,5,779412.0,2.0,2013.0,1.6,3.0,1,2.6019486702196644,2.1162555148025524,5.0,2020,3,31,2016,9,1,2017,1,12,0.0
24012,11,63,383,4.88,5,1,1.0,0,5,779412.0,2.0,2015.0,2.0,2.0,1,3.474447843401748,2.7700855920216627,5.0,2021,2,3,2015,6,1,2015,9,15,0.0
24052,11,63,383,10.97,1,3,1.0,0,5,779412.0,2.0,2015.0,2.0,2.0,1,3.474447843401748,2.8495497633759097,5.0,2020,7,12,2015,3,1,2015,6,19,0.0
24076,11,63,383,7.71,1,2,1.0,1,5,779412.0,2.0,2015.0,2.0,2.0,1,3.474447843401748,2.826129489167811,5.0,2021,5,12,2015,8,1,2015,11,9,0.0
24114,12,92,304,13.23,5,17,2.0,1,5,779415.0,2.0,2008.0,2.0,22.0,1,3.043569602968151,1.7578579175523736,5.0,2021,6,4,2009,9,1,2009,9,16,0.0
24245,12,92,304,19.25,5,13,2.0,0,5,779412.0,2.0,2008.0,2.0,22.0,1,3.043569602968151,1.7715567619105355,5.0,2020,5,25,2008,6,1,2008,7,12,0.0
24300,42,107,5117,17.04,1,12,2.0,2,5,779412.0,3.0,2011.0,3.0,13.0,1,4.534747721691546,3.632309102625542,5.0,2020,10,27,2012,10,1,2013,2,4,1.0
24380,8,108,5115,5.33,6,1,1.0,0,5,779412.0,2.0,2018.0,2.0,7.0,1,3.1518809560439225,2.8094026953624978,5.0,2021,4,13,2018,1,1,2018,3,12,0.0
24427,30,143,5131,8.43,6,14,1.0,0,5,779418.0,2.0,2017.0,2.0,13.0,1,3.7108855343765508,2.989714201228428,5.0,2021,6,6,2017,7,1,2017,10,11,0.0
24575,12,99,218,5.83,6,5,2.0,0,5,779415.0,2.0,2015.0,1.8,11.0,1,2.8495497633759097,2.33214389523559,5.0,2021,7,18,2015,1,1,2015,3,3,0.0
24922,18,175,306,12.72,2,13,2.0,0,5,779412.0,2.0,2014.0,2.0,13.0,1,3.931041011263908,3.169685580677429,5.0,2021,3,25,2014,1,1,2014,3,14,0.0
24949,18,175,306,14.38,1,51,2.0,0,5,779412.0,2.0,2014.0,2.0,13.0,1,3.931041011263908,3.2108436531709366,5.0,2020,5,12,2014,4,1,2014,5,22,0.0
25164,2,230,5237,10.66,2,17,2.0,1,5,779415.0,2.0,2012.0,2.5,3.0,1,3.554776469590456,3.068052935133617,5.0,2021,6,23,2014,10,1,2015,3,24,0.0
25207,23,270,5253,7.73,1,1,2.0,0,5,779419.0,2.0,2013.0,2.0,3.0,1,3.130263166511597,2.1838015570040787,5.0,2020,11,24,2014,1,1,2014,2,20,0.0
25269,20,572,5260,11.08,2,1,2.0,2,7,779412.0,2.0,2013.0,3.0,21.0,1,3.634951112088381,2.9433857931817817,5.0,2021,6,26,2013,5,1,2013,8,8,0.0
25445,17,169,5295,6.76,1,14,1.0,0,7,779412.0,2.0,2017.0,1.5,32.0,1,2.4840729690394228,2.0769384114617173,5.0,2020,8,28,2017,11,1,2017,11,28,0.0
25462,33,302,1063,5.64,1,4,2.0,1,5,779414.0,2.0,2013.0,2.0,3.0,1,2.9533465570575532,1.9430489167742813,5.0,2020,8,11,2014,6,1,2014,7,14,0.0
25472,74,288,5298,4.17,2,8,1.0,0,5,779413.0,1.0,2015.0,2.0,13.0,1,2.7587433154177283,2.0014800002101243,5.0,2020,2,14,2016,9,1,2017,2,22,0.0
25519,16,23,5308,7.65,1,1,1.0,3,5,779415.0,2.0,2015.0,2.5,3.0,1,3.1170645587215158,2.617395832834079,5.0,2020,7,31,2016,3,1,2016,5,6,0.0
25640,4,4,5325,7.19,9,1,1.0,5,5,779411.0,3.0,2015.0,1.5,3.0,1,3.32862668882732,2.803360380906535,5.0,2020,11,2,2014,10,1,2015,9,7,0.0
25835,12,71,5347,6.52,1,5,1.0,0,5,779415.0,2.0,2016.0,1.0,11.0,1,2.6239436918052106,2.377692565480851,5.0,2020,12,10,2017,11,1,2018,1,8,0.0
25867,2,974,5357,6.5,3,1,1.0,0,7,779412.0,2.0,2015.0,3.5,3.0,1,3.828641396489095,3.628598523229006,5.0,2021,5,14,2016,8,1,2017,7,11,1.0
25887,13,18,5362,5.39,1,17,1.0,0,5,779416.0,2.0,2015.0,1.5,3.0,1,2.4840729690394228,1.8373699804801074,5.0,2021,3,18,2016,1,1,2016,6,2,0.0
25932,8,865,5367,6.21,1,7,1.0,1,4,779412.0,3.0,2017.0,2.0,23.0,1,3.848444023785275,2.772588722239781,5.0,2021,1,29,2011,12,1,2014,9,16,0.0
26071,18,243,1242,13.96,2,1,1.0,0,5,779412.0,3.0,2014.0,3.0,13.0,1,4.530446639792155,3.7495040759303713,5.0,2021,7,10,2014,9,1,2015,3,27,1.0
26224,7,113,284,6.3,1,16,2.0,1,5,779415.0,2.0,2014.0,1.6,11.0,1,2.6932749155200555,2.1377104498038118,5.0,2020,3,12,2014,11,1,2014,12,19,0.0
26305,5,31,5415,8.2,6,14,1.0,0,7,779416.0,2.0,2017.0,2.5,3.0,1,3.177637076851603,2.917770732084279,5.0,2020,12,10,2017,4,1,2017,8,3,0.0
26372,13,977,5446,1.97,5,19,4.0,0,7,779416.0,2.0,2020.0,2.0,19.0,1,3.4008639927609177,3.1170645587215158,5.0,2021,7,21,2020,3,1,2020,6,12,0.0
26532,25,60,266,4.04,1,1,1.0,0,5,779413.0,1.0,2016.0,1.6,17.0,1,2.340843805111136,1.7578579175523736,5.0,2021,1,20,2016,4,1,2016,5,11,0.0
26568,30,347,5473,12.97,5,19,2.0,0,5,779418.0,2.0,2012.0,2.0,23.0,1,3.7328963395307104,2.3978952727983707,5.0,2021,4,14,2012,3,1,2012,7,12,0.0
26620,8,219,5484,11.11,5,1,2.0,0,5,779412.0,2.0,2008.0,2.0,3.0,1,2.7713379403381286,1.3609765531356006,5.0,2021,2,28,2009,8,1,2009,9,4,0.0
26781,7,113,1058,5.85,2,20,2.0,1,5,779415.0,2.0,2018.0,1.6,11.0,1,2.6932749155200555,2.2679936482244267,5.0,2020,8,29,2018,1,1,2018,2,7,0.0
26865,32,281,5524,16.18,5,1,3.0,5,5,779415.0,3.0,2007.0,2.0,4.0,1,3.2913825156549485,1.7404661748405046,5.0,2020,7,9,2007,1,1,2007,4,23,0.0
26953,11,103,5545,7.62,1,3,2.0,1,5,779412.0,3.0,2013.0,1.8,31.0,1,3.520460802488973,2.2823823856765264,5.0,2020,7,15,2013,2,1,2013,10,10,0.0
27079,11,445,5567,10.42,2,9,1.0,1,5,779412.0,3.0,2015.0,3.0,13.0,1,4.428433007488037,3.5263605246161616,5.0,2020,11,24,2014,9,1,2015,1,14,1.0
27330,8,208,313,13.54,2,7,2.0,1,5,779412.0,2.0,2010.0,1.4,16.0,1,2.7713379403381286,1.8082887711792655,5.0,2021,5,28,2010,8,1,2010,8,16,0.0
27376,2,130,5602,9.41,1,14,2.0,0,5,779415.0,2.0,2013.0,1.6,4.0,1,2.474856313934499,1.8794650496471605,5.0,2020,6,14,2014,7,1,2014,10,15,0.0
27387,2,130,5602,13.01,5,17,2.0,0,5,779415.0,2.0,2013.0,1.6,4.0,1,2.474856313934499,1.8453002361560848,5.0,2020,6,24,2013,5,1,2013,8,2,0.0
27820,11,15,5692,8.62,2,17,2.0,0,5,779412.0,2.0,2012.0,2.0,2.0,1,3.7371933143924867,3.0349529867072724,5.0,2020,9,20,2013,11,1,2014,1,3,0.0
27966,2,187,1365,7.86,5,5,2.0,0,5,779415.0,2.0,2009.0,2.0,4.0,1,3.125882958019036,2.194999882314108,5.0,2020,3,8,2011,2,1,2011,4,12,0.0
28045,22,989,5735,2.09,4,17,1.0,0,5,779412.0,2.0,2018.0,1.0,18.0,2,2.8892600290434745,2.2823823856765264,5.0,2020,11,17,2018,5,1,2018,7,26,0.0
28081,27,385,898,4.87,3,1,4.0,1,5,779411.0,3.0,2020.0,2.0,13.0,1,4.167904765330129,3.8877303128591016,5.0,2021,3,9,2019,11,1,2020,1,19,1.0
28502,23,156,222,4.93,1,14,1.0,0,5,779419.0,2.0,2014.0,1.4,4.0,1,2.2710944259026746,1.682688374173693,5.0,2020,9,21,2015,10,1,2015,12,24,0.0
28681,12,53,5841,4.25,2,16,1.0,0,5,779412.0,2.0,2018.0,1.5,11.0,1,2.9433857931817817,2.7650604558189897,5.0,2020,12,10,2018,2,1,2018,2,28,0.0
29512,5,31,5957,4.35,5,1,1.0,0,7,779416.0,2.0,2017.0,2.5,3.0,1,3.331847303527362,3.1354942159291497,5.0,2021,6,25,2018,4,1,2018,8,20,0.0
29700,2,2,1013,8.28,1,3,1.0,0,5,779415.0,2.0,2014.0,1.6,2.0,1,2.5478814489493886,2.157559320943788,5.0,2020,6,21,2016,8,1,2016,8,31,0.0
29844,45,131,5997,0.49,5,17,4.0,0,5,779415.0,3.0,2020.0,2.0,11.0,1,3.4011973816621555,3.427514689979529,5.0,2021,1,20,2019,8,1,2019,10,14,1.0
30033,44,249,6043,6.66,1,3,1.0,0,5,779416.0,2.0,2017.0,2.4,19.0,1,3.2950958507796098,2.4423470353692043,5.0,2021,7,14,2016,8,1,2016,11,16,0.0
30091,8,135,790,4.33,1,18,1.0,0,5,779412.0,2.0,2016.0,1.4,9.0,1,2.281361456542419,1.916922612182061,5.0,2021,1,7,2016,8,1,2016,9,7,0.0
30617,32,123,155,4.51,10,5,2.0,0,5,779415.0,2.0,2013.0,1.0,4.0,1,1.944480556245719,1.247032293786383,5.0,2021,1,16,2013,6,1,2013,9,12,0.0
30663,66,303,6127,0.49,2,28,4.0,0,5,779412.0,2.0,2020.0,2.0,19.0,1,3.5826852577075323,3.339321977944068,5.0,2020,9,18,2019,12,1,2020,3,5,1.0
30737,2,161,6133,7.05,1,1,2.0,0,7,779415.0,2.0,2010.0,4.0,21.0,1,4.074141854904581,3.7130841428107537,5.0,2020,10,12,2013,6,1,2013,9,10,1.0
30738,2,161,6133,13.49,1,1,2.0,3,7,779415.0,2.0,2010.0,4.0,21.0,1,4.074141854904581,3.5779478934066544,5.0,2020,11,23,2012,8,1,2012,9,5,1.0
30823,45,131,6146,7.56,2,19,1.0,0,5,779412.0,2.0,2018.0,2.0,3.0,1,3.427514689979529,3.332204510175204,5.0,2020,6,25,2018,8,1,2018,9,20,1.0
31104,11,15,6187,15.28,1,19,2.0,0,5,779412.0,2.0,2012.0,2.5,2.0,1,3.790533107840436,2.8903717578961645,5.0,2020,8,3,2012,6,1,2013,4,25,0.0
31121,2,34,6188,5.68,2,1,2.0,0,7,779415.0,2.0,2015.0,2.0,3.0,1,3.2913825156549485,3.1307001339644756,5.0,2020,7,11,2015,4,1,2015,5,11,0.0
31267,8,1017,6227,0.03,1,5,4.0,0,5,779412.0,2.0,2020.0,1.4,31.0,1,2.8326249356838407,2.5937610547000824,5.0,2021,1,10,2019,11,1,2019,12,26,0.0
31554,18,243,6287,4.15,1,1,1.0,1,5,779412.0,3.0,2015.0,2.0,13.0,1,4.341204640153626,3.803992261214441,5.0,2020,5,6,2016,6,1,2016,9,21,1.0
31570,18,243,6287,7.9,1,1,2.0,1,5,779412.0,3.0,2015.0,2.0,13.0,1,4.341204640153626,3.7727609380946383,5.0,2020,9,27,2016,2,1,2016,4,13,1.0
32498,10,311,797,7.35,6,14,2.0,0,5,779413.0,1.0,2014.0,2.0,20.0,1,2.5087859235779435,1.589235205116581,5.0,2021,6,18,2014,6,1,2014,9,29,0.0
32920,2,134,6538,6.84,5,17,1.0,1,5,779415.0,2.0,2016.0,1.8,25.0,2,2.719978771967484,2.3005730702330918,5.0,2020,12,24,2017,4,1,2017,4,27,0.0
32963,11,15,6534,5.35,2,1,1.0,0,5,779412.0,2.0,2017.0,2.5,2.0,1,3.803992261214441,3.3978584803966405,5.0,2020,7,31,2017,2,1,2017,6,9,1.0
33270,3,137,176,5.22,5,35,1.0,0,5,779416.0,2.0,2012.0,1.6,32.0,1,2.733717947850788,1.824549292051046,5.0,2020,12,9,2015,2,1,2015,5,11,0.0
33459,19,299,6602,1.17,1,1,1.0,0,5,779412.0,2.0,2017.0,2.4,6.0,1,2.3683728335320486,2.1400661634962708,5.0,2020,10,15,2018,12,1,2018,12,25,0.0
34087,13,361,830,4.33,1,1,2.0,2,5,779416.0,2.0,2011.0,1.6,3.0,1,2.4997952622817508,1.33500106673234,5.0,2020,7,23,2011,8,1,2011,9,14,0.0
34286,17,592,6717,5.63,1,9,1.0,0,5,779413.0,1.0,2015.0,2.0,23.0,2,3.3666059368925363,2.3608540011180215,5.0,2021,3,15,2016,6,1,2016,10,18,0.0
34439,18,289,6716,6.05,4,3,1.0,0,5,779412.0,2.0,2016.0,2.0,13.0,1,3.763522997109702,3.2414197893030954,5.0,2020,8,18,2016,12,1,2017,2,24,0.0
34598,2,10,744,2.68,8,14,1.0,0,5,779415.0,2.0,2017.0,1.5,2.0,1,2.280339484046726,1.9712993830601329,5.0,2020,10,2,2018,10,1,2018,12,14,0.0
34625,30,143,6761,4.35,1,1,4.0,0,5,779412.0,2.0,2019.0,2.0,13.0,1,3.6936182084611096,3.403860499081639,5.0,2020,12,9,2019,3,1,2019,6,4,1.0
35542,26,42,6909,0.02,2,1,4.0,0,5,779412.0,2.0,2019.0,1.5,18.0,2,3.0440461338325417,2.7067159780890733,5.0,2020,8,6,2019,3,1,2019,12,31,0.0
35605,9,111,6921,3.83,2,4,1.0,0,5,779413.0,1.0,2015.0,1.5,12.0,1,2.658859956911438,1.824549292051046,5.0,2020,6,28,2016,3,1,2016,10,10,0.0
35682,28,87,544,7.77,1,29,2.0,0,5,779419.0,2.0,2012.0,2.0,3.0,1,2.989714201228428,2.0794415416798357,5.0,2020,7,7,2012,11,1,2012,12,19,0.0
36024,61,348,6955,3.94,3,3,1.0,0,5,779412.0,1.0,2017.0,2.0,31.0,1,2.989714201228428,2.5771819258971713,5.0,2020,8,17,2018,5,1,2018,6,4,0.0
36112,30,834,6984,11.49,2,1,2.0,1,5,779418.0,2.0,2009.0,2.5,3.0,1,3.783734985126615,2.149433913499871,5.0,2020,11,5,2010,11,1,2010,12,24,0.0
36349,18,175,7044,17.15,5,1,3.0,0,5,779412.0,2.0,2008.0,2.5,3.0,1,3.9733062338450447,1.9315214116032138,5.0,2021,7,15,2007,7,1,2008,2,1,0.0
36361,4,4,4,7.78,6,3,2.0,1,4,779411.0,3.0,2011.0,1.6,3.0,1,3.32862668882732,2.2617630984737906,5.0,2020,4,17,2010,11,1,2011,9,28,0.0
36432,12,71,86,4.04,3,14,1.0,0,5,779415.0,2.0,2016.0,1.5,11.0,1,2.7073833121145063,2.5400259490090797,5.0,2021,6,4,2018,10,1,2018,11,14,0.0
36504,12,71,86,2.34,1,17,1.0,0,5,779415.0,2.0,2016.0,1.5,11.0,1,2.7073833121145063,2.563409711275944,5.0,2020,9,14,2018,10,1,2019,1,14,0.0
36604,8,663,7047,10.71,2,37,2.0,1,5,779412.0,2.0,2008.0,1.8,6.0,1,2.349468678892896,1.0224509277025458,5.0,2020,5,12,2010,1,1,2010,1,18,0.0
36780,18,45,7087,13.59,2,19,2.0,0,5,779412.0,3.0,2012.0,3.0,13.0,1,4.214495163352562,3.091042453358316,5.0,2020,8,12,2012,5,1,2014,1,27,0.0
36805,13,222,606,1.14,1,35,1.0,0,5,779416.0,2.0,2020.0,1.0,3.0,1,2.3693087250369538,1.916922612182061,5.0,2021,6,22,2019,11,1,2020,3,5,0.0
36858,5,5,291,3.87,1,18,1.0,1,5,779416.0,2.0,2015.0,1.5,3.0,1,2.321406847234633,1.749199854809259,5.0,2020,3,29,2016,7,1,2016,8,30,0.0
36959,8,83,7111,5.07,1,1,1.0,1,5,779412.0,2.0,2016.0,2.0,32.0,1,3.380314170745731,2.8724340572094973,5.0,2020,7,21,2016,1,1,2016,9,27,0.0
36986,22,309,7117,2.15,1,2,1.0,0,5,779412.0,2.0,2018.0,1.5,4.0,1,2.3960754360813845,2.064327903869788,5.0,2020,3,5,2018,6,1,2018,8,29,0.0
37100,20,118,7130,5.26,2,1,1.0,0,5,779412.0,2.0,2017.0,2.0,19.0,1,3.7819143200811256,3.449987545831587,5.0,2021,3,3,2017,1,1,2017,1,18,1.0
37258,30,143,7150,10.89,7,14,1.0,0,5,779418.0,2.0,2015.0,2.0,13.0,1,3.7059823620135983,2.7650604558189897,5.0,2021,5,22,2015,5,1,2015,11,3,0.0
37416,2,498,7173,5.2,1,19,1.0,0,7,779415.0,3.0,2012.0,3.5,3.0,1,4.3296801543016725,3.9080149840306073,5.0,2020,7,18,2014,11,1,2015,9,22,1.0
37578,71,279,7186,0.74,9,1,4.0,1,5,779412.0,2.0,2019.0,2.0,13.0,1,3.038791763014438,3.0155349008501706,5.0,2020,11,3,2019,12,1,2020,2,18,0.0
38245,8,16,7295,5.32,6,1,1.0,1,5,779412.0,2.0,2014.0,1.4,31.0,1,2.710048203764883,1.9878743481543455,5.0,2020,11,12,2014,7,1,2014,7,29,0.0
38685,2,34,7362,12.5,2,7,2.0,1,7,779415.0,2.0,2011.0,2.7,3.0,1,3.4301087251565754,2.6026896854443837,5.0,2020,11,5,2012,1,1,2012,3,5,0.0
38953,7,86,7426,6.92,4,1,2.0,0,5,779415.0,2.0,2008.0,1.6,4.0,1,2.5400259490090797,1.5686159179138452,5.0,2020,12,26,2010,3,1,2010,3,19,0.0
39143,33,104,7459,6.75,5,4,1.0,0,5,779414.0,2.0,2015.0,2.0,3.0,1,2.979094632400968,2.1016921506146558,5.0,2020,6,13,2015,7,1,2015,8,11,0.0
39234,27,382,7481,8.26,5,1,1.0,1,7,779412.0,2.0,2014.0,3.0,13.0,1,4.541164856012179,3.817712325956905,5.0,2020,7,7,2014,9,1,2015,1,8,1.0
39308,3,137,1078,6.67,5,18,2.0,0,5,779416.0,2.0,2012.0,1.6,10.0,1,2.645465325910589,1.6094379124341003,5.0,2021,6,22,2012,6,1,2012,7,11,0.0
39344,8,291,7498,8.24,4,15,1.0,0,5,779412.0,2.0,2013.0,1.4,31.0,1,2.7781979610042917,1.9315214116032138,5.0,2020,4,3,2013,9,1,2013,10,30,0.0
39489,26,1048,7508,3.02,1,17,2.0,0,5,779412.0,3.0,2017.0,1.0,18.0,2,3.0530573401732606,2.0769384114617173,5.0,2021,7,10,2018,1,1,2018,3,9,0.0
39522,18,441,1197,25.16,1,4,2.0,0,5,779412.0,3.0,2010.0,2.0,3.0,1,3.629660094453965,2.2278615467981093,5.0,2020,7,6,2011,5,1,2011,8,10,0.0
39552,26,1048,7508,5.91,2,19,1.0,0,5,779413.0,1.0,2017.0,1.0,18.0,2,3.0530573401732606,2.302585092994046,5.0,2021,1,11,2018,11,1,2019,2,23,0.0
39569,26,1048,7508,0.94,5,17,1.0,0,5,779413.0,1.0,2017.0,1.0,18.0,2,3.0530573401732606,2.2700619012884857,5.0,2020,11,21,2018,6,1,2018,8,8,0.0
39721,11,320,7546,5.53,6,1,2.0,0,4,779412.0,3.0,2013.0,2.0,31.0,1,4.085976312551584,2.9856819377004897,5.0,2020,10,13,2012,10,1,2013,3,18,0.0
39834,55,229,7570,4.7,3,7,1.0,1,5,779415.0,2.0,2015.0,2.0,15.0,1,3.4651107074058083,2.937043277205311,5.0,2020,3,25,2016,9,1,2016,12,28,0.0
39868,55,229,7570,4.02,3,1,1.0,0,5,779415.0,2.0,2015.0,2.0,15.0,1,3.4651107074058083,2.803360380906535,5.0,2021,6,22,2015,11,1,2015,12,18,0.0
39993,109,887,7613,6.55,5,17,3.0,0,5,779417.0,3.0,2010.0,4.7,3.0,1,5.516649360865024,3.4965075614664802,5.0,2020,5,17,2010,4,1,2011,12,30,1.0
40063,14,19,19,6.22,1,5,1.0,0,5,779412.0,1.0,2016.0,1.5,4.0,1,2.2491843162669305,1.5216989981260935,5.0,2021,6,17,2016,8,1,2016,11,7,0.0
40090,64,439,7625,8.12,5,17,2.0,0,7,779413.0,1.0,2012.0,2.0,12.0,1,2.953868069455292,1.4586150226995167,5.0,2021,6,17,2011,10,1,2012,6,27,0.0
40098,8,258,430,4.99,5,1,1.0,0,5,779412.0,2.0,2018.0,1.4,16.0,1,2.7466296830696852,2.3513752571634776,5.0,2021,5,12,2018,5,1,2018,9,21,0.0
40183,11,103,7649,11.5,1,1,2.0,1,5,779412.0,3.0,2012.0,1.4,16.0,1,3.3250360206965914,2.186051276738094,5.0,2021,3,29,2011,9,1,2012,2,22,0.0
40222,8,11,426,11.93,2,1,1.0,1,5,779412.0,2.0,2016.0,1.8,7.0,1,3.234355395716587,2.5556757206762075,5.0,2021,5,29,2016,3,1,2016,6,6,0.0
40266,3,133,7661,5.86,5,8,1.0,1,5,779416.0,2.0,2017.0,2.0,3.0,1,3.164630810015805,2.7212954278522306,5.0,2020,2,14,2017,6,1,2017,9,28,0.0
40267,20,176,7662,2.99,1,9,1.0,0,4,779412.0,3.0,2016.0,2.0,15.0,1,4.109233174715851,3.367295829986474,5.0,2021,7,20,2016,3,1,2016,10,12,1.0
40375,63,254,7684,6.96,1,15,1.0,0,5,779413.0,1.0,2016.0,1.8,3.0,1,2.6864860231863696,1.8991179875485542,5.0,2020,7,22,2016,11,1,2017,1,11,0.0
40722,18,175,279,6.05,6,1,2.0,1,5,779412.0,2.0,2013.0,2.0,13.0,1,3.781002742989742,2.9433857931817817,5.0,2021,7,25,2013,7,1,2013,7,25,0.0
40829,32,193,7740,7.18,1,7,1.0,0,5,779415.0,2.0,2015.0,1.6,6.0,1,2.4832385926873033,1.9459101490553132,5.0,2020,12,15,2016,12,1,2017,3,7,0.0
40846,90,641,7730,10.06,5,3,1.0,1,7,779412.0,2.0,2014.0,2.0,3.0,1,2.8320361808832013,1.9810014688665833,5.0,2021,2,5,2015,5,1,2015,6,18,0.0
41022,17,480,7751,5.14,1,19,1.0,1,5,779412.0,2.0,2015.0,1.5,10.0,2,3.1346242724206097,1.9459101490553132,5.0,2021,1,25,2015,7,1,2015,10,14,0.0
41249,12,71,7793,13.89,5,17,2.0,0,5,779415.0,2.0,2012.0,1.8,22.0,1,2.8780742300857587,2.066862759472976,5.0,2020,3,1,2013,4,1,2013,7,2,0.0
41304,17,169,7802,2.25,1,3,1.0,1,6,779412.0,2.0,2019.0,1.5,32.0,1,2.4840729690394228,2.2823823856765264,5.0,2020,5,6,2019,1,1,2019,4,9,0.0
41359,5,31,7814,9.69,6,15,2.0,0,7,779416.0,2.0,2011.0,3.0,3.0,1,3.632309102625542,2.6100697927420065,5.0,2020,1,8,2011,8,1,2011,11,18,0.0
41514,8,938,7842,3.27,1,1,1.0,1,5,779412.0,3.0,2017.0,2.0,32.0,1,3.4170707308184456,3.043569602968151,5.0,2020,8,5,2017,6,1,2018,1,3,0.0
41953,20,415,7918,3.5,1,4,1.0,0,5,779412.0,2.0,2019.0,1.3,7.0,1,3.177220149599368,2.9338568698359038,5.0,2021,7,27,2019,2,1,2019,4,10,0.0
42184,2,161,7952,6.71,9,13,1.0,0,5,779415.0,2.0,2016.0,2.7,3.0,1,3.6883793290722537,3.5432754802551445,5.0,2020,5,7,2016,1,1,2016,3,2,1.0
42185,2,161,7952,7.54,9,4,1.0,0,5,779415.0,2.0,2016.0,2.7,3.0,1,3.6883793290722537,3.5779478934066544,5.0,2020,5,17,2017,9,1,2017,11,23,1.0
42259,18,300,1286,10.18,3,9,2.0,1,5,779412.0,3.0,2008.0,2.0,3.0,1,3.3945083935113587,2.1041341542702074,5.0,2021,1,22,2011,2,1,2011,4,27,0.0
42446,12,237,462,4.61,1,13,1.0,1,5,779415.0,2.0,2016.0,1.8,22.0,1,2.8201877010390604,2.3589654264301534,5.0,2020,4,16,2016,5,1,2016,6,12,0.0
42587,45,530,8003,7.66,1,19,2.0,0,5,779415.0,3.0,2012.0,1.8,25.0,2,3.3638415951183864,2.449279472144849,5.0,2021,6,11,2012,7,1,2012,9,20,0.0
