,carid,pushPrice,isTraded,predPrice,isCut,cutNum,cutPrice1,cutPrice2,cutPrice3,dFirstCutTime,dSecondCutTime,dThirdCutTime,dCutTime,dFirstCutPrice,dSecondCutPrice,dThirdCutPrice,dCutPrice,dTruePrice,pTruePrice,pFristCutPrice,pSecondCutPrice,pThirdCutPrice,pCutPrice,pFirstAllTime,pSecondAllTime
3218,24224,46.88,1,53.40269666307026,0,0,46.88,46.88,46.88,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-6.522696663070256,-0.1221417095137242,0.0,0.0,0.0,0.0,0.0,0.0
3219,34353,7.68,1,7.756132304924284,1,1,7.65,7.65,7.65,1.0,0.0,0.0,2,0.02999999999999936,0.0,0.0,0.02999999999999936,-0.07613230492428436,-0.00981575635010104,0.0039062499999999167,0.0,0.0,0.0039062499999999167,0.5,0.0
3220,57599,8.68,1,9.399089573880651,1,1,8.38,8.38,8.38,5.0,0.0,0.0,10,0.29999999999999893,0.0,0.0,0.29999999999999893,-0.7190895738806518,-0.07650630076757077,0.0345622119815667,0.0,0.0,0.0345622119815667,0.5,0.0
3221,47024,18.8,1,18.850340413035237,1,1,18.5,18.5,18.5,4.0,0.0,0.0,6,0.3000000000000007,0.0,0.0,0.3000000000000007,-0.05034041303523651,-0.002670530713621782,0.015957446808510675,0.0,0.0,0.015957446808510675,0.6666666666666666,0.0
3222,47439,20.2,1,22.066687166779946,1,2,19.9,19.6,19.6,7.0,3.0,0.0,16,0.3000000000000007,0.29999999999999716,0.0,0.5999999999999979,-1.866687166779947,-0.08459299543567785,0.014851485148514887,0.01507537688442197,0.0,0.029702970297029598,0.4375,0.1875
3223,28424,25.8,1,23.281972088283133,0,0,25.8,25.8,25.8,0.0,0.0,0.0,197,0.0,0.0,0.0,0.0,2.5180279117168674,0.10815354911382649,0.0,0.0,0.0,0.0,0.0,0.0
3224,16574,13.3,1,10.66469195809193,0,0,13.3,13.3,13.3,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,2.63530804190807,0.24710587537491005,0.0,0.0,0.0,0.0,0.0,0.0
3225,4114,49.8,1,44.37288977541726,0,0,49.8,49.8,49.8,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,5.427110224582734,0.12230689170912126,0.0,0.0,0.0,0.0,0.0,0.0
3226,56003,11.4,1,10.835680924583656,1,1,10.58,10.58,10.58,3.0,0.0,0.0,16,0.8200000000000003,0.0,0.0,0.8200000000000003,0.5643190754163445,0.052079705866572255,0.07192982456140354,0.0,0.0,0.07192982456140354,0.1875,0.0
3227,37683,4.5,1,5.147392193626611,0,0,4.5,4.5,4.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-0.6473921936266107,-0.12577090869978738,0.0,0.0,0.0,0.0,0.0,0.0
3228,10250,25.8,1,26.117338853013578,0,0,25.8,25.8,25.8,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,-0.31733885301357745,-0.012150504873392219,0.0,0.0,0.0,0.0,0.0,0.0
3229,30998,3.5,1,5.1855585536886535,0,0,3.5,3.5,3.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.6855585536886535,-0.3250486010787906,0.0,0.0,0.0,0.0,1.0,1.0
3230,34404,6.98,1,7.402946851772432,0,0,6.98,6.98,6.98,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,-0.42294685177243174,-0.05713222858964181,0.0,0.0,0.0,0.0,0.0,0.0
3231,57471,37.98,1,37.47505852722282,0,0,37.98,37.98,37.98,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.5049414727771762,0.01347406762314658,0.0,0.0,0.0,0.0,0.0,0.0
3232,71867,8.6,1,7.505413701899853,1,2,8.3,8.1,8.1,1.0,4.0,0.0,47,0.29999999999999893,0.20000000000000107,0.0,0.5,1.0945862981001468,0.1458395688199137,0.03488372093023243,0.0240963855421688,0.0,0.05813953488372093,0.02127659574468085,0.0851063829787234
3233,1140,3.6,1,4.11303167376294,0,0,3.6,3.6,3.6,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,-0.5130316737629399,-0.12473321735778813,0.0,0.0,0.0,0.0,0.0,0.0
3234,67274,5.5599,1,5.142930736222407,0,0,5.5599,5.5599,5.5599,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.4169692637775926,0.08107619665977953,0.0,0.0,0.0,0.0,0.0,0.0
3235,64618,17.28,1,17.797580989302084,0,0,17.28,17.28,17.28,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,-0.5175809893020826,-0.029081535834178503,0.0,0.0,0.0,0.0,0.0,0.0
3236,61269,8.2,1,8.456650912442084,0,0,8.2,8.2,8.2,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,-0.25665091244208504,-0.030349001643721653,0.0,0.0,0.0,0.0,0.0,0.0
3237,38835,55.8,1,55.52792029470538,0,0,55.8,55.8,55.8,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.27207970529461534,0.0048998720616690965,0.0,0.0,0.0,0.0,0.0,0.0
3238,29005,16.57,1,16.699399765627803,0,0,16.57,16.57,16.57,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.1293997656278023,-0.007748767467328046,0.0,0.0,0.0,0.0,0.0,0.0
3239,11730,18.2,1,19.262286497846002,1,1,18.0,18.0,18.0,8.0,0.0,0.0,10,0.1999999999999993,0.0,0.0,0.1999999999999993,-1.062286497846003,-0.05514851510306384,0.01098901098901095,0.0,0.0,0.01098901098901095,0.8,0.0
3240,49602,3.98,1,4.3005597308483345,0,0,3.98,3.98,3.98,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,-0.32055973084833456,-0.07453907186753583,0.0,0.0,0.0,0.0,0.0,0.0
3241,74,10.6,1,12.746648859156979,0,0,10.6,10.6,10.6,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,-2.1466488591569792,-0.16840888008104676,0.0,0.0,0.0,0.0,0.0,0.0
3242,7952,27.8,1,26.024774012216927,1,3,26.8,27.5,25.8,1.0,1.0,22.0,27,1.0,-0.6999999999999993,1.6999999999999993,2.0,1.7752259877830738,0.06821292615066403,0.03597122302158273,-0.026119402985074598,0.06181818181818179,0.07194244604316546,0.037037037037037035,0.037037037037037035
3243,33675,28.0,1,25.397510376263035,1,1,26.98,26.98,26.98,1.0,0.0,0.0,22,1.0199999999999996,0.0,0.0,1.0199999999999996,2.6024896237369646,0.10247026520242306,0.036428571428571414,0.0,0.0,0.036428571428571414,0.045454545454545456,0.0
3244,10203,7.88,1,7.906273096091244,0,0,7.88,7.88,7.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.026273096091244064,-0.0033230696400094162,0.0,0.0,0.0,0.0,1.0,1.0
3245,17941,18.9,1,17.03725228207854,0,0,18.9,18.9,18.9,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.862747717921458,0.10933381082117798,0.0,0.0,0.0,0.0,0.0,0.0
3246,21920,7.18,1,7.5950099338453505,0,0,7.18,7.18,7.18,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,-0.4150099338453508,-0.05464244779930544,0.0,0.0,0.0,0.0,0.0,0.0
3247,61413,6.88,1,7.615471636628062,0,0,6.88,6.88,6.88,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,-0.7354716366280618,-0.09657598002081327,0.0,0.0,0.0,0.0,0.0,0.0
3248,61871,4.0,1,4.2524145225112875,0,0,4.0,4.0,4.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,-0.2524145225112875,-0.05935792975380553,0.0,0.0,0.0,0.0,0.0,0.0
3249,41391,10.88,1,11.503284409500072,0,0,10.88,10.88,10.88,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,-0.6232844095000711,-0.05418316954637122,0.0,0.0,0.0,0.0,0.0,0.0
3250,62054,2.86,1,3.091822837403673,0,0,2.86,2.86,2.86,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,-0.23182283740367327,-0.07497934053632392,0.0,0.0,0.0,0.0,0.0,0.0
3251,2811,75.8,1,79.50010776910143,0,0,75.8,75.8,75.8,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,-3.700107769101436,-0.04654217299739966,0.0,0.0,0.0,0.0,0.0,0.0
3252,37723,8.35,1,8.588529977073604,1,1,8.85,8.85,8.85,2.0,0.0,0.0,12,-0.5,0.0,0.0,-0.5,-0.23852997707360402,-0.027773085465189126,-0.059880239520958084,0.0,0.0,-0.059880239520958084,0.16666666666666666,0.0
3253,44806,2.9,1,4.136385800445244,0,0,2.9,2.9,2.9,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,-1.2363858004452442,-0.29890485561384494,0.0,0.0,0.0,0.0,0.0,0.0
3254,581,7.7,1,7.730877308606146,0,0,7.7,7.7,7.7,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,-0.030877308606146237,-0.003994023882874597,0.0,0.0,0.0,0.0,0.0,0.0
3255,58634,8.88,1,8.66926471161191,1,1,8.78,8.78,8.78,11.0,0.0,0.0,18,0.10000000000000142,0.0,0.0,0.10000000000000142,0.21073528838808997,0.02430832318522053,0.01126126126126142,0.0,0.0,0.01126126126126142,0.6111111111111112,0.0
3256,43942,29.8,1,29.36441993829953,1,2,29.6,28.8,28.8,9.0,1.0,0.0,11,0.1999999999999993,0.8000000000000007,0.0,1.0,0.43558006170047037,0.014833600071641478,0.00671140939597313,0.02702702702702705,0.0,0.03355704697986577,0.8181818181818182,0.09090909090909091
3257,36827,4.99,1,4.915435724045223,1,1,4.5,4.5,4.5,21.0,0.0,0.0,45,0.4900000000000002,0.0,0.0,0.4900000000000002,0.07456427595477688,0.015169413281110555,0.09819639278557118,0.0,0.0,0.09819639278557118,0.4666666666666667,0.0
3258,42301,7.38,1,7.834566381241034,0,0,7.38,7.38,7.38,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,-0.4545663812410341,-0.05802061774975076,0.0,0.0,0.0,0.0,0.0,0.0
3259,38682,4.58,1,4.395003704299288,0,0,4.58,4.58,4.58,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.18499629570071185,0.042092409505763206,0.0,0.0,0.0,0.0,0.0,0.0
3260,40732,2.98,1,2.942332837063148,1,1,2.88,2.88,2.88,3.0,0.0,0.0,4,0.10000000000000009,0.0,0.0,0.10000000000000009,0.037667162936851906,0.012801802183076236,0.0335570469798658,0.0,0.0,0.0335570469798658,0.75,0.0
3261,1233,5.5,1,6.744151615642315,0,0,5.5,5.5,5.5,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,-1.2441516156423154,-0.18447859516631313,0.0,0.0,0.0,0.0,0.0,0.0
3262,43801,13.3,1,12.991049133979205,0,0,13.3,13.3,13.3,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.3089508660207958,0.023781825688943648,0.0,0.0,0.0,0.0,0.0,0.0
3263,6444,8.0,1,8.007316851319768,1,2,7.6,7.8,7.8,2.0,2.0,0.0,50,0.40000000000000036,-0.20000000000000018,0.0,0.40000000000000036,-0.007316851319767892,-0.0009137706744503218,0.050000000000000044,-0.026315789473684237,0.0,0.050000000000000044,0.04,0.04
3264,70313,7.8,1,7.953770864953974,1,1,7.7,7.7,7.7,9.0,0.0,0.0,22,0.09999999999999964,0.0,0.0,0.09999999999999964,-0.15377086495397396,-0.019333077047959918,0.012820512820512775,0.0,0.0,0.012820512820512775,0.4090909090909091,0.0
3265,16797,12.2,1,12.823953970731825,0,0,12.2,12.2,12.2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,-0.6239539707318258,-0.04865535014831456,0.0,0.0,0.0,0.0,0.0,0.0
3266,1061,9.98,1,10.239229080749162,1,1,9.18,9.18,9.18,15.0,0.0,0.0,15,0.8000000000000007,0.0,0.0,0.8000000000000007,-0.2592290807491615,-0.025317245927873586,0.08016032064128263,0.0,0.0,0.08016032064128263,1.0,0.0
3267,59576,8.1,1,8.424831650586018,1,1,7.3,7.3,7.3,2.0,0.0,0.0,5,0.7999999999999998,0.0,0.0,0.7999999999999998,-0.3248316505860185,-0.03855645596947017,0.09876543209876541,0.0,0.0,0.09876543209876541,0.4,0.0
3268,66333,13.8,1,14.230022754552936,0,0,13.8,13.8,13.8,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,-0.4300227545529349,-0.030219400346028817,0.0,0.0,0.0,0.0,0.0,0.0
3269,58597,12.6,1,13.179242180967092,0,0,12.6,12.6,12.6,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.5792421809670927,-0.04395109923722396,0.0,0.0,0.0,0.0,0.0,0.0
3270,32847,10.4,1,9.889903186052722,0,0,10.4,10.4,10.4,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.5100968139472783,0.05157753360686529,0.0,0.0,0.0,0.0,0.0,0.0
3271,69761,28.0,1,29.676070999102723,1,1,26.9,26.9,26.9,6.0,0.0,0.0,6,1.1000000000000014,0.0,0.0,1.1000000000000014,-1.6760709991027234,-0.05647887145011213,0.039285714285714333,0.0,0.0,0.039285714285714333,1.0,0.0
3272,1235,14.0,1,14.54579310679436,0,0,14.0,14.0,14.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,-0.5457931067943598,-0.037522402717210315,0.0,0.0,0.0,0.0,0.0,0.0
3273,67686,7.38,1,9.450025829792724,0,0,7.38,7.38,7.38,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-2.0700258297927236,-0.21904975362782977,0.0,0.0,0.0,0.0,0.0,0.0
3274,70821,17.88,1,14.878567044661468,0,0,17.88,17.88,17.88,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,3.0014329553385313,0.20172863060864898,0.0,0.0,0.0,0.0,0.0,0.0
3275,26711,25.3,1,24.8349658963325,0,0,25.3,25.3,25.3,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.4650341036675023,0.01872497452215854,0.0,0.0,0.0,0.0,0.0,0.0
3276,65998,18.8,1,18.4306585560471,1,4,18.5,18.0,17.5,1.0,13.0,9.0,24,0.3000000000000007,0.5,0.5,1.3000000000000007,0.36934144395290147,0.020039514205623464,0.015957446808510675,0.02702702702702703,0.027777777777777776,0.0691489361702128,0.041666666666666664,0.5416666666666666
3277,61434,18.8,1,19.807251230909348,1,1,18.0,18.0,18.0,1.0,0.0,0.0,4,0.8000000000000007,0.0,0.0,0.8000000000000007,-1.0072512309093469,-0.050852650838170046,0.042553191489361736,0.0,0.0,0.042553191489361736,0.25,0.0
3278,40829,6.0,1,5.9417260058215335,0,0,6.0,6.0,6.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.05827399417846646,0.009807586906796319,0.0,0.0,0.0,0.0,0.0,0.0
3279,62274,14.8,1,14.10784472957064,0,0,14.8,14.8,14.8,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.6921552704293603,0.049061730101024825,0.0,0.0,0.0,0.0,0.0,0.0
3280,56963,17.68,1,17.539586188062735,0,0,17.68,17.68,17.68,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.14041381193726465,0.008005537327490023,0.0,0.0,0.0,0.0,0.0,0.0
3281,45972,6.28,1,6.39828716108489,1,1,5.98,5.98,5.98,1.0,0.0,0.0,17,0.2999999999999998,0.0,0.0,0.2999999999999998,-0.1182871610848899,-0.01848731670005777,0.047770700636942644,0.0,0.0,0.047770700636942644,0.058823529411764705,0.0
3282,71550,16.98,1,19.64787432655774,0,0,16.98,16.98,16.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-2.6678743265577403,-0.13578437454435538,0.0,0.0,0.0,0.0,1.0,1.0
3283,6163,14.98,1,14.012994493611183,1,1,14.38,14.38,14.38,10.0,0.0,0.0,23,0.5999999999999996,0.0,0.0,0.5999999999999996,0.9670055063888174,0.06900777038267555,0.04005340453938582,0.0,0.0,0.04005340453938582,0.43478260869565216,0.0
3284,58205,11.7,1,11.666337260520459,1,2,11.5,11.28,11.28,3.0,4.0,0.0,11,0.1999999999999993,0.22000000000000064,0.0,0.41999999999999993,0.03366273947954035,0.002885459140072776,0.017094017094017033,0.01913043478260875,0.0,0.035897435897435895,0.2727272727272727,0.36363636363636365
3285,71746,0.8,1,1.0129424920986771,0,0,0.8,0.8,0.8,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,-0.2129424920986771,-0.21022169941502764,0.0,0.0,0.0,0.0,0.0,0.0
3286,21448,8.48,1,8.58671144355907,0,0,8.48,8.48,8.48,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,-0.10671144355906925,-0.012427510142909715,0.0,0.0,0.0,0.0,0.0,0.0
3287,33863,2.98,1,2.7171306416705843,1,1,2.7,2.7,2.7,3.0,0.0,0.0,5,0.2799999999999998,0.0,0.0,0.2799999999999998,0.2628693583294157,0.0967452040391384,0.0939597315436241,0.0,0.0,0.0939597315436241,0.6,0.0
3288,22974,5.25,1,5.1614608280226015,0,0,5.25,5.25,5.25,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.08853917197739847,0.017153897884238822,0.0,0.0,0.0,0.0,0.0,0.0
3289,71826,92.0,1,83.02024245243726,1,1,90.88,90.88,90.88,17.0,0.0,0.0,31,1.1200000000000045,0.0,0.0,1.1200000000000045,8.979757547562741,0.10816347052596591,0.012173913043478311,0.0,0.0,0.012173913043478311,0.5483870967741935,0.0
3290,27848,2.95,1,2.9987843265378897,1,1,1.95,1.95,1.95,2.0,0.0,0.0,3,1.0000000000000002,0.0,0.0,1.0000000000000002,-0.048784326537889555,-0.016268034385190776,0.33898305084745767,0.0,0.0,0.33898305084745767,0.6666666666666666,0.0
3291,58266,4.5,1,8.484989788426313,0,0,4.5,4.5,4.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-3.9849897884263132,-0.4696516893705535,0.0,0.0,0.0,0.0,1.0,1.0
3292,51584,33.0,1,33.10496742995786,0,0,33.0,33.0,33.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,-0.10496742995785979,-0.003170745604264544,0.0,0.0,0.0,0.0,0.0,0.0
3293,23033,29.0,1,27.52094418263368,0,0,29.0,29.0,29.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.4790558173663193,0.05374291694176815,0.0,0.0,0.0,0.0,0.0,0.0
3294,6868,9.6,1,10.884452252345612,0,0,9.6,9.6,9.6,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,-1.2844522523456128,-0.11800798263126303,0.0,0.0,0.0,0.0,0.0,0.0
3295,10974,14.3,1,14.276155034699302,1,1,13.8,13.8,13.8,2.0,0.0,0.0,2,0.5,0.0,0.0,0.5,0.023844965300698462,0.0016702652249671866,0.03496503496503496,0.0,0.0,0.03496503496503496,1.0,0.0
3296,12430,28.6,1,28.31024130113142,0,0,28.6,28.6,28.6,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.28975869886858163,0.010235119361451765,0.0,0.0,0.0,0.0,0.0,0.0
3297,23085,7.8,1,10.076925927223,0,0,7.8,7.8,7.8,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,-2.276925927223,-0.22595441741531938,0.0,0.0,0.0,0.0,0.0,0.0
3298,25210,26.8,1,27.437986471692703,0,0,26.8,26.8,26.8,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,-0.6379864716927024,-0.023251942060358622,0.0,0.0,0.0,0.0,0.0,0.0
3299,46140,13.8,1,14.135513994819135,0,0,13.8,13.8,13.8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-0.33551399481913435,-0.023735535541339704,0.0,0.0,0.0,0.0,0.0,0.0
3300,67961,11.99,1,11.61183061512912,0,0,11.99,11.99,11.99,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.3781693848708798,0.03256759398282651,0.0,0.0,0.0,0.0,0.0,0.0
3301,62666,13.88,1,13.3517640334234,1,1,13.68,13.68,13.68,5.0,0.0,0.0,19,0.20000000000000107,0.0,0.0,0.20000000000000107,0.5282359665766005,0.03956300944611291,0.014409221902017367,0.0,0.0,0.014409221902017367,0.2631578947368421,0.0
3302,7683,4.8,1,5.493635388679846,0,0,4.8,4.8,4.8,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,-0.6936353886798461,-0.12626163543892033,0.0,0.0,0.0,0.0,0.0,0.0
3303,27476,2.95,1,3.061142224139185,0,0,2.95,2.95,2.95,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.11114222413918462,-0.036307435591444503,0.0,0.0,0.0,0.0,0.0,0.0
3304,66696,18.58,1,18.18455238898025,0,0,18.58,18.58,18.58,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.39544761101974757,0.021746348359907217,0.0,0.0,0.0,0.0,0.0,0.0
3305,14196,81.8,1,77.05166293705373,0,0,81.8,81.8,81.8,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,4.748337062946263,0.06162536773314483,0.0,0.0,0.0,0.0,0.0,0.0
3306,59324,22.68,1,22.86800823114579,0,0,22.68,22.68,22.68,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,-0.18800823114579046,-0.008221451962297567,0.0,0.0,0.0,0.0,0.0,0.0
3307,55456,9.3,1,9.419433386277907,0,0,9.3,9.3,9.3,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,-0.11943338627790645,-0.012679466097387054,0.0,0.0,0.0,0.0,0.0,0.0
3308,264,21.68,1,21.83775716810343,1,1,20.5,20.5,20.5,1.0,0.0,0.0,66,1.1799999999999997,0.0,0.0,1.1799999999999997,-0.15775716810343,-0.007224055423322161,0.05442804428044279,0.0,0.0,0.05442804428044279,0.015151515151515152,0.0
3309,32927,9.38,1,9.985502095868883,0,0,9.38,9.38,9.38,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,-0.6055020958688822,-0.06063812215505771,0.0,0.0,0.0,0.0,0.0,0.0
3310,27140,9.28,1,10.045176760017906,1,1,8.88,8.88,8.88,1.0,0.0,0.0,3,0.3999999999999986,0.0,0.0,0.3999999999999986,-0.7651767600179067,-0.07617354858935729,0.04310344827586192,0.0,0.0,0.04310344827586192,0.3333333333333333,0.0
3311,1252,3.64,1,4.099185734378801,0,0,3.64,3.64,3.64,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.4591857343788006,-0.11201876766103319,0.0,0.0,0.0,0.0,1.0,1.0
3312,24220,7.28,1,7.2185094071921725,1,1,6.98,6.98,6.98,21.0,0.0,0.0,118,0.2999999999999998,0.0,0.0,0.2999999999999998,0.06149059280782776,0.008518461269380839,0.04120879120879118,0.0,0.0,0.04120879120879118,0.17796610169491525,0.0
3313,54718,19.8,1,22.6623901086871,1,1,18.88,18.88,18.88,3.0,0.0,0.0,14,0.9200000000000017,0.0,0.0,0.9200000000000017,-2.862390108687098,-0.12630574687662213,0.04646464646464655,0.0,0.0,0.04646464646464655,0.21428571428571427,0.0
3314,2043,3.0,1,4.055066143487356,0,0,3.0,3.0,3.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,-1.0550661434873563,-0.2601846939492828,0.0,0.0,0.0,0.0,0.0,0.0
3315,12817,6.88,1,7.202765207160455,0,0,6.88,6.88,6.88,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,-0.3227652071604554,-0.044811290924711276,0.0,0.0,0.0,0.0,0.0,0.0
3316,24324,4.2,1,5.888137510487648,1,1,3.8,3.8,3.8,5.0,0.0,0.0,8,0.40000000000000036,0.0,0.0,0.40000000000000036,-1.688137510487648,-0.2867014412419588,0.09523809523809532,0.0,0.0,0.09523809523809532,0.625,0.0
3317,15419,95.0,1,98.31380085057364,0,0,95.0,95.0,95.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,-3.3138008505736423,-0.033706364944737124,0.0,0.0,0.0,0.0,0.0,0.0
3318,26602,5.68,1,3.104241324049709,1,1,2.38,2.38,2.38,2.0,0.0,0.0,3,3.3,0.0,0.0,3.3,2.575758675950291,0.8297546508368834,0.5809859154929577,0.0,0.0,0.5809859154929577,0.6666666666666666,0.0
3319,39330,8.88,1,9.279879393223787,0,0,8.88,8.88,8.88,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,-0.3998793932237863,-0.04309101188489369,0.0,0.0,0.0,0.0,0.0,0.0
3320,72410,8.88,1,9.503688067914334,0,0,8.88,8.88,8.88,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,-0.6236880679143333,-0.06562589843620646,0.0,0.0,0.0,0.0,0.0,0.0
3321,60925,3.45,1,3.519938911311617,1,1,3.3,3.3,3.3,2.0,0.0,0.0,32,0.15000000000000036,0.0,0.0,0.15000000000000036,-0.06993891131161689,-0.01986935372283376,0.04347826086956532,0.0,0.0,0.04347826086956532,0.0625,0.0
3322,26538,18.8,1,21.27910287688034,0,0,18.8,18.8,18.8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-2.47910287688034,-0.11650410692707705,0.0,0.0,0.0,0.0,0.0,0.0
3323,53672,4.98,1,4.542066875210105,0,0,4.98,4.98,4.98,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.437933124789895,0.09641714594297716,0.0,0.0,0.0,0.0,0.0,0.0
3324,28233,8.5,1,8.463121315371785,1,1,8.2,8.2,8.2,5.0,0.0,0.0,20,0.3000000000000007,0.0,0.0,0.3000000000000007,0.0368786846282152,0.004357574853763645,0.035294117647058906,0.0,0.0,0.035294117647058906,0.25,0.0
3325,69597,0.8,1,0.8007947359227892,1,1,0.4,0.4,0.4,1.0,0.0,0.0,3,0.4,0.0,0.0,0.4,-0.0007947359227891138,-0.0009924339997980961,0.5,0.0,0.0,0.5,0.3333333333333333,0.0
3326,25348,10.6,1,10.183637677369163,0,0,10.6,10.6,10.6,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.41636232263083706,0.040885421872000456,0.0,0.0,0.0,0.0,0.0,0.0
3327,29325,4.3,1,4.584047664789058,0,0,4.3,4.3,4.3,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.28404766478905774,-0.0619643785493074,0.0,0.0,0.0,0.0,0.0,0.0
3328,20811,3.68,1,3.968018683655786,0,0,3.68,3.68,3.68,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,-0.28801868365578587,-0.07258501197137272,0.0,0.0,0.0,0.0,0.0,0.0
3329,13348,7.5,1,8.715773625362198,0,0,7.5,7.5,7.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-1.215773625362198,-0.13949118892032658,0.0,0.0,0.0,0.0,0.0,0.0
3330,53785,5.5,1,5.976928956366421,0,0,5.5,5.5,5.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.47692895636642074,-0.07979498499114872,0.0,0.0,0.0,0.0,1.0,1.0
3331,30734,7.98,1,7.802363858995495,1,2,7.8,7.68,7.68,1.0,17.0,0.0,19,0.1800000000000006,0.1200000000000001,0.0,0.3000000000000007,0.17763614100450553,0.022766964501367802,0.022556390977443684,0.0153846153846154,0.0,0.0375939849624061,0.05263157894736842,0.8947368421052632
3332,46779,8.65,1,8.483401441653502,0,0,8.65,8.65,8.65,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.1665985583464984,0.019638179271877842,0.0,0.0,0.0,0.0,0.0,0.0
3333,64133,16.88,1,17.457634169188278,0,0,16.88,16.88,16.88,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,-0.5776341691882791,-0.03308776914387233,0.0,0.0,0.0,0.0,0.0,0.0
3334,32,6.75,1,7.289085500284086,0,0,6.75,6.75,6.75,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,-0.5390855002840862,-0.07395790600385684,0.0,0.0,0.0,0.0,0.0,0.0
